1,한화케미칼우                            ,17450,11550,3,0,0.00,1,4000,29.74,1,113.39,4223,0,1389,5154,11550,11500,100,21,20190421
2,동원시스템즈우                          ,42250,25950,2,50,0.19,1,9750,30.00,2,798.30,408,0,600,227,26000,25950,87,62,20190421
0,코오롱글로벌우                          ,20700,17450,3,0,0.00,1,4750,29.78,1,117.45,1164,0,542,1477,17400,17350,1,103,20190422
1,한화케미칼우                            ,17450,11550,3,0,0.00,1,4000,29.74,1,113.39,4223,0,1389,5154,11550,11500,100,21,20190422
2,동원시스템즈우                          ,42250,25950,2,50,0.19,1,9750,30.00,2,798.30,408,0,600,227,26000,25950,87,62,20190422
0,한화우                                  ,49400,27400,2,450,1.67,1,11400,30.00,1,50.42,8628,0,1247,2030,27400,27200,40,20,20190423
1,한화케미칼우                            ,22650,11550,3,0,0.00,1,5200,29.80,2,113.39,4223,0,1389,5154,11550,11500,100,21,20190423
2,CJ씨푸드                                ,3640,2980,2,60,2.05,1,840,30.00,1,84.54,261528,0,112299,36996,2980,2975,1027,4921,20190423
3,CJ씨푸드1우                             ,53300,31700,5,150,-0.47,1,12300,30.00,1,82.39,1019,0,762,655,31700,31650,99,3,20190423
4,동원시스템즈우                          ,54900,25950,2,50,0.19,1,12650,29.94,3,798.30,408,0,600,227,26000,25950,87,62,20190423
5,동부제철우                              ,54100,74200,5,700,-0.93,1,12450,29.89,1,74.63,206,0,141,104,74400,74000,2,1,20190423
0,대한제당우                              ,17000,12700,2,100,0.79,1,3900,29.77,1,116.36,3776,0,2433,4076,12750,12600,70,101,20190424
1,대한제당3우B                            ,33800,26550,5,50,-0.19,1,7800,30.00,1,77.32,1560,0,409,325,26550,26500,5,148,20190424
2,우성사료                                ,4195,3190,2,90,2.90,1,965,29.88,1,293.66,2497940,0,20109,36191,3195,3190,1329,91,20190424
3,삼성중공우                              ,79100,56900,5,400,-0.70,1,18200,29.89,1,83.14,794,0,381,349,56900,56700,48,21,20190424
0,하이트진로홀딩스우                      ,12600,18600,2,500,2.76,1,2900,29.90,1,187.20,53871,0,2287,9058,18600,18450,3,67,20190425
1,대한제당우                              ,22100,12700,2,100,0.79,1,5100,30.00,2,116.36,3776,0,2433,4076,12750,12600,70,101,20190425
2,대한제당3우B                            ,43900,26550,5,50,-0.19,1,10100,29.88,2,77.32,1560,0,409,325,26550,26500,5,148,20190425
0,DB하이텍1우                             ,77700,36950,5,350,-0.94,1,17900,29.93,1,213.19,695,0,35,201,37100,36950,1,2,20190426
0,대창                                    ,1365,1200,5,15,-1.23,1,315,30.00,1,57.67,772697,0,275706,171283,1205,1200,64349,21754,20190427
1,이구산업                                ,2410,1575,5,20,-1.25,1,555,29.92,1,68.43,34648,0,10441,14993,1585,1575,765,2872,20190427
2,화인베스틸                              ,4465,3450,2,30,0.88,1,1030,29.99,1,93.62,244602,0,32978,21464,3450,3445,832,560,20190427
